StichtagDatJahr,HalterId,AlterV10Cd,AlterV10Lang,AlterV10Sort,SexCd,SexLang,SexSort,KreisCd,KreisLang,KreisSort,QuarCd,QuarLang,QuarSort,Rasse1Text,Rasse2Text,RasseMischlingCd,RasseMischlingLang,RasseMischlingSort,RassentypCd,RassentypLang,RassentypSort,GebDatHundJahr,AlterVHundCd,AlterVHundLang,AlterVHundSort,SexHundCd,SexHundLang,SexHundSort,HundefarbeText,AnzHunde
2021,66298,50,50- bis 59-Jährige,6,1,männlich,1,6,Kreis 6,6,63,Oberstrass,63,Magyar Viszla,,1,Rassehund,1,I,Rassentypenliste I,2,2010,10,10-Jährige,10,1,männlich,1,gelb,1
2021,66323,60,60- bis 69-Jährige,7,1,männlich,1,8,Kreis 8,8,83,Weinegg,83,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,braun,1
2021,66515,60,60- bis 69-Jährige,7,1,männlich,1,8,Kreis 8,8,83,Weinegg,83,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2007,13,13-Jährige,13,2,weiblich,2,braun,1
2021,66515,60,60- bis 69-Jährige,7,1,männlich,1,8,Kreis 8,8,83,Weinegg,83,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2011,9,9-Jährige,9,2,weiblich,2,braun,1
2021,66757,50,50- bis 59-Jährige,6,2,weiblich,2,1,Kreis 1,1,14,City,14,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,braun/beige,1
2021,66800,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Zwergspitz,,1,Rassehund,1,K,Kleinwüchsig,1,2020,0,0-Jährige,0,1,männlich,1,creme,1
2021,66869,60,60- bis 69-Jährige,7,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Havaneser,,1,Rassehund,1,K,Kleinwüchsig,1,2015,5,5-Jährige,5,1,männlich,1,braun/rot,1
2021,67001,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Mops,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,beige,1
2021,67018,70,70- bis 79-Jährige,8,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,beige,1
2021,67125,60,60- bis 69-Jährige,7,1,männlich,1,7,Kreis 7,7,74,Witikon,74,Rhodesian Ridgeback,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,blue/tan,1
2021,67135,40,40- bis 49-Jährige,5,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,2,weiblich,2,tricolor,1
2021,67272,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Beagle,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,2,weiblich,2,tricolor,1
2021,67308,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Shih Tzu,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,2,weiblich,2,braun/weiss,1
2021,70115,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2016,4,4-Jährige,4,1,männlich,1,schwarz/weiss,1
2021,70152,70,70- bis 79-Jährige,8,1,männlich,1,8,Kreis 8,8,82,Mühlebach,82,Bayerischer Gebirgsschweisshund,Border Collie,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,schwarz,1
2021,70176,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,weiss,1
2021,70296,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Pinscher,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2009,11,11-Jährige,11,1,männlich,1,hellbraun,1
2021,70296,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2010,10,10-Jährige,10,2,weiblich,2,weiss/beige,1
2021,70577,60,60- bis 69-Jährige,7,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,blondfarben,1
2021,70788,30,30- bis 39-Jährige,4,1,männlich,1,7,Kreis 7,7,71,Fluntern,71,Mops,Beagle,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,braun,1
2021,70892,50,50- bis 59-Jährige,6,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Grosspudel,,1,Rassehund,1,I,Rassentypenliste I,2,2020,0,0-Jährige,0,1,männlich,1,apricot,1
2021,71024,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Lagotto Romagnolo,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,bianco-aranico,1
2021,71142,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Canaan Dog,,1,Rassehund,1,I,Rassentypenliste I,2,2008,12,12-Jährige,12,1,männlich,1,schwarz,1
2021,71470,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2020,0,0-Jährige,0,2,weiblich,2,golden,1
2021,71555,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,71,Fluntern,71,Braque d'Auvergne,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2021,71670,60,60- bis 69-Jährige,7,1,männlich,1,7,Kreis 7,7,71,Fluntern,71,Deutscher Schäfer,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,braun,1
2021,71729,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2020,0,0-Jährige,0,2,weiblich,2,hellbraun,1
2021,71885,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,weiss/braun,1
2021,71893,50,50- bis 59-Jährige,6,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Border Collie,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,tricolor,1
2021,71991,50,50- bis 59-Jährige,6,1,männlich,1,6,Kreis 6,6,63,Oberstrass,63,Border Collie,,1,Rassehund,1,I,Rassentypenliste I,2,2015,5,5-Jährige,5,1,männlich,1,schwarz/weiss,1
2021,72089,50,50- bis 59-Jährige,6,2,weiblich,2,5,Kreis 5,5,51,Gewerbeschule,51,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2020,0,0-Jährige,0,1,männlich,1,dunkelbraun,1
2021,72136,60,60- bis 69-Jährige,7,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2007,13,13-Jährige,13,1,männlich,1,choco,1
2021,72580,40,40- bis 49-Jährige,5,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Prager Rattler,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,braun,1
2021,72580,40,40- bis 49-Jährige,5,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Prager Rattler,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,hellbraun,1
2021,80007,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,1,männlich,1,schwarz,1
2021,80021,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2011,9,9-Jährige,9,2,weiblich,2,schwarz,1
2021,80023,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Border Collie,,1,Rassehund,1,I,Rassentypenliste I,2,2010,10,10-Jährige,10,1,männlich,1,tricolor,1
2021,80023,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Border Collie,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,2,weiblich,2,schwarz/weiss,1
2021,80028,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Border Collie,Deutscher Schäfer,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2015,5,5-Jährige,5,2,weiblich,2,tricolor,1
2021,80056,80,80- bis 89-Jährige,9,1,männlich,1,7,Kreis 7,7,74,Witikon,74,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2006,14,14-Jährige,14,2,weiblich,2,schwarz,1
2021,80059,70,70- bis 79-Jährige,8,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2007,13,13-Jährige,13,2,weiblich,2,weiss,1
2021,80068,60,60- bis 69-Jährige,7,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Bayerischer Gebirgsschweisshund,,1,Rassehund,1,I,Rassentypenliste I,2,2011,9,9-Jährige,9,1,männlich,1,hirschrot mit Maske,1
2021,80096,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2019,1,1-Jährige,1,1,männlich,1,weiss,1
2021,80096,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Shih Tzu,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2014,6,6-Jährige,6,1,männlich,1,beige,1
2021,80106,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Labrador Retriever,Golden Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2009,11,11-Jährige,11,1,männlich,1,schwarz,1
2021,80127,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,American Bulldog,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,1,männlich,1,weiss/braun,1
2021,80134,70,70- bis 79-Jährige,8,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2016,4,4-Jährige,4,2,weiblich,2,weiss,1
2021,80141,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Yorkshire Terrier,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2003,17,17-Jährige,17,2,weiblich,2,schwarz/braun/grau,1
2021,80162,60,60- bis 69-Jährige,7,1,männlich,1,12,Kreis 12,12,123,Hirzenbach,123,Parson Jack Russell Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,1,männlich,1,weiss/rot,1
2021,80162,60,60- bis 69-Jährige,7,1,männlich,1,12,Kreis 12,12,123,Hirzenbach,123,Spitz,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2004,16,16-Jährige,16,1,männlich,1,schwarz/weiss,1
2021,80168,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2005,15,15-Jährige,15,1,männlich,1,beige,1
2021,80172,60,60- bis 69-Jährige,7,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2008,12,12-Jährige,12,1,männlich,1,schwarz,1
2021,80185,50,50- bis 59-Jährige,6,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2010,10,10-Jährige,10,2,weiblich,2,blondfarben,1
2021,80205,50,50- bis 59-Jährige,6,1,männlich,1,5,Kreis 5,5,51,Gewerbeschule,51,Beauceron Berge de Beauce,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,1,männlich,1,schwarz/braun,1
2021,80226,80,80- bis 89-Jährige,9,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,blondfarben,1
2021,80230,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,2,weiblich,2,beige,1
2021,80230,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2006,14,14-Jährige,14,1,männlich,1,braun/weiss,1
2021,80248,60,60- bis 69-Jährige,7,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2009,11,11-Jährige,11,2,weiblich,2,braun/weiss,1
2021,80258,60,60- bis 69-Jährige,7,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Dachshund,,1,Rassehund,1,K,Kleinwüchsig,1,2009,11,11-Jährige,11,2,weiblich,2,rot/schwarz,1
2021,80258,60,60- bis 69-Jährige,7,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Weimaraner,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,2,weiblich,2,grau,1
2021,80267,40,40- bis 49-Jährige,5,1,männlich,1,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2006,14,14-Jährige,14,1,männlich,1,braun,1
2021,80272,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Foxterrier,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,schwarz/weiss,1
2021,80319,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2006,14,14-Jährige,14,1,männlich,1,braun/schwarz,1
2021,80335,70,70- bis 79-Jährige,8,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Irish Setter,Golden Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2008,12,12-Jährige,12,1,männlich,1,braun,2
2021,80370,60,60- bis 69-Jährige,7,1,männlich,1,12,Kreis 12,12,121,Saatlen,121,Deutscher Schäfer,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,1,männlich,1,schwarz/braun,1
2021,80382,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Dachshund,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,1,männlich,1,braun,1
2021,80383,90,90- bis 99-Jährige,10,2,weiblich,2,4,Kreis 4,4,44,Hard,44,Malteser,Chihuahua,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,weiss,1
2021,80404,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Deutscher Wachtelhund,,1,Rassehund,1,I,Rassentypenliste I,2,2015,5,5-Jährige,5,1,männlich,1,braun schimmel,1
2021,80406,60,60- bis 69-Jährige,7,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2008,12,12-Jährige,12,2,weiblich,2,schwarz,1
2021,80407,80,80- bis 89-Jährige,9,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,schwarz,1
2021,80412,50,50- bis 59-Jährige,6,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,schwarz,1
2021,80416,50,50- bis 59-Jährige,6,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Labrador,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,1,männlich,1,schwarz,1
2021,80434,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Pudel,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2006,14,14-Jährige,14,1,männlich,1,schwarz,1
2021,80491,70,70- bis 79-Jährige,8,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2006,14,14-Jährige,14,2,weiblich,2,braun,1
2021,80493,90,90- bis 99-Jährige,10,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Shih Tzu,,1,Rassehund,1,K,Kleinwüchsig,1,2006,14,14-Jährige,14,1,männlich,1,weiss/schwarz,1
2021,80509,70,70- bis 79-Jährige,8,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Boxer,,1,Rassehund,1,I,Rassentypenliste I,2,2011,9,9-Jährige,9,2,weiblich,2,gelb,1
2021,80513,60,60- bis 69-Jährige,7,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Parson Jack Russell Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,2,weiblich,2,tricolor,1
2021,80525,80,80- bis 89-Jährige,9,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Zwergpudel,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,1,männlich,1,schwarz,1
2021,80538,60,60- bis 69-Jährige,7,2,weiblich,2,2,Kreis 2,2,24,Enge,24,English Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,1,männlich,1,schwarz/weiss,1
2021,80545,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Border Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2010,10,10-Jährige,10,2,weiblich,2,red grizzle,1
2021,80571,50,50- bis 59-Jährige,6,1,männlich,1,3,Kreis 3,3,34,Sihlfeld,34,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,schwarz/braun,1
2021,80575,80,80- bis 89-Jährige,9,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2008,12,12-Jährige,12,2,weiblich,2,weiss/beige,1
2021,80584,70,70- bis 79-Jährige,8,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2009,11,11-Jährige,11,1,männlich,1,schwarz,1
2021,80602,70,70- bis 79-Jährige,8,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Bolonka Zwetna,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,1,männlich,1,weiss,1
2021,80604,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2009,11,11-Jährige,11,2,weiblich,2,braun,1
2021,80604,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,schwarz,1
2021,80607,80,80- bis 89-Jährige,9,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,West Highland White Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2004,16,16-Jährige,16,2,weiblich,2,weiss,1
2021,80618,70,70- bis 79-Jährige,8,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Irish Terrier,,1,Rassehund,1,I,Rassentypenliste I,2,2005,15,15-Jährige,15,2,weiblich,2,rot,1
2021,80628,70,70- bis 79-Jährige,8,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,2,weiblich,2,schwarz,1
2021,80631,70,70- bis 79-Jährige,8,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,braun/schwarz,1
2021,80637,80,80- bis 89-Jährige,9,1,männlich,1,12,Kreis 12,12,123,Hirzenbach,123,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2009,11,11-Jährige,11,2,weiblich,2,schwarz,1
2021,80648,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Groenendael,,1,Rassehund,1,I,Rassentypenliste I,2,2015,5,5-Jährige,5,1,männlich,1,schwarz,1
2021,80653,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,73,Hirslanden,73,Groenendael,,1,Rassehund,1,I,Rassentypenliste I,2,2009,11,11-Jährige,11,2,weiblich,2,schwarz,1
2021,80656,70,70- bis 79-Jährige,8,1,männlich,1,10,Kreis 10,10,101,Höngg,101,Epagneul Breton (Bretonischer Vorstehhund),,1,Rassehund,1,I,Rassentypenliste I,2,2008,12,12-Jährige,12,2,weiblich,2,weiss/braun,1
2021,80659,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,English Springer Spaniel,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,schwarz/weiss,1
2021,80661,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,schwarz/beige,1
2021,80684,80,80- bis 89-Jährige,9,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Bergamasker,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2009,11,11-Jährige,11,1,männlich,1,tricolor,1
2021,80698,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Toypudel,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,rot,1
2021,80698,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Toypudel,,1,Rassehund,1,K,Kleinwüchsig,1,2019,1,1-Jährige,1,1,männlich,1,weiss,1
2021,80700,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Podenco,,1,Rassehund,1,I,Rassentypenliste I,2,2009,11,11-Jährige,11,2,weiblich,2,braun/schwarz,1
2021,80700,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2007,13,13-Jährige,13,2,weiblich,2,braun/weiss,1
2021,80713,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Dachshund,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,2,weiblich,2,rot,1
2021,80715,60,60- bis 69-Jährige,7,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2007,13,13-Jährige,13,1,männlich,1,rehbraun,1
2021,80719,70,70- bis 79-Jährige,8,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2004,16,16-Jährige,16,1,männlich,1,weiss/schwarz/braun,1
2021,80734,70,70- bis 79-Jährige,8,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Podenco,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2016,4,4-Jährige,4,2,weiblich,2,braun/weiss,1
2021,80735,60,60- bis 69-Jährige,7,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2010,10,10-Jährige,10,2,weiblich,2,blondfarben,1
2021,80746,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Dachshund,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,schwarz/rot,1
2021,80753,80,80- bis 89-Jährige,9,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2011,9,9-Jährige,9,2,weiblich,2,braun,1
2021,80755,70,70- bis 79-Jährige,8,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,West Highland White Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,2,weiblich,2,weiss,1
2021,80760,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Epagneul Breton (Bretonischer Vorstehhund),,1,Rassehund,1,I,Rassentypenliste I,2,2015,5,5-Jährige,5,1,männlich,1,weiss/orange,1
2021,80761,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Appenzeller Sennenhund,,1,Rassehund,1,I,Rassentypenliste I,2,2008,12,12-Jährige,12,1,männlich,1,tricolor,1
2021,80761,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Appenzeller Sennenhund,,1,Rassehund,1,I,Rassentypenliste I,2,2011,9,9-Jährige,9,2,weiblich,2,tricolor,1
2021,80763,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Berner Sennenhund,Deutscher Schäfer,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,tricolor,1
